scientificName,decimalLatitude,decimalLongitude,countryCode,locality,stateProvince
Oxalis corniculata L.,28.381562,82.648344,NP,"Liwange aanp, Rolpa district.",western Nepal
Oxalis corniculata L.,28.173715,83.747138,NP,"Karkidada, Parbat district, central Nepal.",central Nepal
Oxalis corniculata L.,28.107869,85.288693,NP,,Central
Oxalis corniculata L.,28.235804,83.688026,NP,"Kusma, central Nepal.",central Nepal
Oxalis corniculata L.,28.943501,80.187682,NP,"Shukhla Phanta Wildlife Reserve, Kanchanpur area of Terai in Farwest, western Nepal.",western Nepal
Oxalis corniculata L.,28.05937,82.26593,NP,"Jaspur, Dang district, western Nepal",western Nepal
Oxalis corniculata L.,28.237986,83.995589,NP,"Pokhara, Kaski district, central Nepal.",central Nepal
Oxalis corniculata L.,28.058763,82.486106,NP,"Ghorahi, Dang district, western Nepal.",western Nepal
Oxalis corniculata L.,28.38592,81.40867,NP,"Bardiya, Laxhumania",
Oxalis corniculata L.,28.364168,83.729525,NP,,West
Oxalis corniculata L.,27.361866,86.378214,NP,"Okhaldhunga, Dadeldhura district, western Nepal.",western Nepal
Oxalis corniculata L.,28.073025,85.209445,NP,,Central
Oxalis corniculata L.,29.09174,80.337774,NP,"Dotikhola, Dadeldhura district, western Nepal.",western Nepal
Oxalis corniculata L.,27.325021,85.994296,NP,"Khurkot, Sindhuli district, central Nepal.",central Nepal
Oxalis corniculata L.,27.829728,85.576211,NP,"Melamchi, Sindhupalchok district, central Nepal.",central Nepal
Oxalis corniculata L.,27.361866,86.378214,NP,"Okhaldhunga, eastern Nepal.",eastern Nepal
Oxalis corniculata L.,28.118215,84.621749,NP,"Jaubari, Gorkha district, central Nepal.",central Nepal
Oxalis corniculata L.,27.842778,85.871111,NP,"Nepal:Bagmati Zone:Sindhupalchok District:SE of Thagaon, above Bhotekoshi Nadi",Central
Oxalis corniculata L.,29.04,82.75,NP,"Para, Tibrikot.",western Nepal
Oxalis corniculata L.,29.04,82.75,NP,"Para, Tibrikot.",western Nepal
Oxalis corniculata L.,27.601562,85.365296,NP,"Godawari, Lalitpur district, central Nepal.",central Nepal
Oxalis corniculata L.,28.216052,81.350962,NP,"Banbeer, Bardiya district, western Nepal.",western Nepal
Oxalis corniculata L.,29.58126,82.53373,NP,"Above Ruga, Mugu district, Karnali zone, Mid western Development Region, western Nepal.",western Nepal
Oxalis corniculata L.,27.673776,85.310463,NP,Kathmandu Valley,Bagmati
Oxalis corniculata L.,29.272159,82.13044,NP,"Jumla district, western Nepal.",western Nepal
Oxalis corniculata L.,26.983455,87.321491,NP,"Hile (Hille) (1910m) - Pakhribas (1700m) - Gholi kharka (Dholi Kharka) (1300m), Dhankuta district, Koshi zone, eastern Nepal.",eastern Nepal
Oxalis corniculata L.,28.56,81.33,NP,"Danab tal, RBNP, Bardiya district, western Nepal",western Nepal
Oxalis corniculata L.,26.983456,87.321487,NP,"Dhankuta 6, eastern Nepal.",eastern Nepal
Oxalis corniculata L.,28.47,81.2,NP,,Mid-Western
Oxalis corniculata L.,27.410333,85.011078,NP,"Kuwapani, Makawanpur district, central Nepal.",central Nepal
Oxalis corniculata L.,28.77,83.57,NP,"Kaligandaki valley, Lete to Tukucha, Mustang district, central Nepal",central Nepal
Oxalis corniculata L.,26.579913,87.267702,NP,"Tarhara, eastern Nepal.",eastern Nepal
Oxalis corniculata L.,27.410333,85.011078,NP,"Kuwapani, Makawanpur district, central Nepal.",central Nepal
Oxalis corniculata L.,28.883333,80.133333,NP,Shuklaphanta Wildlife Reserve,Sudur Paschim Province
Oxalis corniculata L.,26.983456,87.321487,NP,"Dhankuta, eastern Nepal.",eastern Nepal
Oxalis corniculata L.,26.983455,87.321491,NP,Hile to Thade.,eastern Nepal
Oxalis corniculata L.,27.725302,85.359048,NP,,Central
Oxalis corniculata L.,28.685244,80.621591,NP,"Dhangarhi, Kailali district, western Nepal.",western Nepal
Oxalis corniculata L.,27.65,85.42,NP,"Suryabinayak, Bhaktapur district, central Nepal",central Nepal
Oxalis corniculata L.,27.556692,85.643999,NP,,Central
Oxalis corniculata L.,29.272159,82.13044,NP,"Jumla district, western Nepal.",western Nepal
Oxalis corniculata L.,27.7,85.3,NP,Kathmandu,Kathmandu
Oxalis corniculata L.,29.272159,82.13044,NP,"Jumla district, western Nepal.",western Nepal
Oxalis corniculata L.,29.272159,82.13044,NP,"Jumla district, western Nepal.",western Nepal
Oxalis corniculata L.,28.105285,85.05452,NP,"Jharlang, Dhading district, central Nepal.",central Nepal
Oxalis corniculata L.,28.926186,81.647344,NP,"Chhipa chhipe pani, Dailekh district, western Nepal.",western Nepal
Oxalis corniculata L.,28.328518,83.814816,NP,,West
Oxalis corniculata L.,27.68,85.29,NP,"Kirtipur, Kathmandu district, central Nepal",central Nepal
Oxalis corniculata L.,27.74,85.29,NP,"Raniban village, Kathmandu district, central Nepal",central Nepal
Oxalis corniculata L.,27.68,85.29,NP,"Kirtipur, Kathmandu district, central Nepal",central Nepal
Oxalis corniculata L.,27.8,85.38,NP,"Shivapuri, Kathmandu district, central Nepal",central Nepal
Oxalis corniculata L.,27.68,85.28,NP,"Kirtipur, TU Coronation garden, Kathmandu district, central Nepal",central Nepal
Oxalis corniculata L.,28.926934,81.634269,NP,"Bhaisakot, Dailekh district, western Nepal.",western Nepal
Oxalis corniculata L.,27.75964,85.26,NP,"Raniban, Shivapuri Nagarjun, Kathmandu district, central Nepal",central Nepal
Oxalis corniculata L.,27.68,85.28,NP,"Balkhu, Kathmandu district, central Nepal",central Nepal
Oxalis corniculata L.,27.65,85.27,NP,"Champadevi, Kirtipur, Kathmandu district, central Nepal",central Nepal
Oxalis corniculata L.,29.272159,82.13044,NP,"Jumla district, western Nepal.",western Nepal
Oxalis corniculata L.,27.633333,84.5,NP,"Tikoli [Tikauli], Rapti Valley",Central
Oxalis corniculata L.,27.35,87.13,NP,"Dingla, Nepal.",eastern Nepal
Oxalis corniculata L.,27.633333,84.5,NP,"Tikoli [Tikauli], Rapti Valley",Central
Oxalis corniculata L.,27.64628,86.214579,NP,"Buldanda, Ramechhap district, central Nepal.",central Nepal
Oxalis corniculata L.,27.69,83.12,NP,"Banganga, Kapilvastu district, central Nepal",central Nepal
Oxalis corniculata L.,27.87,83.55,NP,"Tansen, Palpa district, central Nepal",central Nepal
Oxalis corniculata L.,27.11722,87.04139,NP,"Deurali (1630m) - Bhojpur (1640m) - Taksar Bazar (1350m) - Akhuwa khola (630m) - Bastim (1620m), Bhojpur district, Koshi zone, eastern Nepal.",eastern Nepal
Oxalis corniculata L.,27.81,83.63,NP,"Huksekot, Palpa district, central Nepal",central Nepal
Oxalis corniculata L.,27.66553,83.84,NP,"Bagaicha, Nawalparasi district, central Nepal",central Nepal
Oxalis corniculata L.,28.277433,83.581615,NP,"Haliya, Baglung district, central Nepal.",central Nepal
Oxalis corniculata L.,27.66661,84.16456,NP,"Kawasoti 1, Lokaha, Nawalparasi district, central Nepal",central Nepal
Oxalis corniculata L.,28.277433,83.581615,NP,"Lamila, Baglung district, central Nepal.",central Nepal
Oxalis corniculata L.,27.75,83.5,NP,"Beruwa, Jhumsa, Palpa district, central Nepal",central Nepal
Oxalis corniculata L.,28.412067,81.471001,NP,Bardiya-Nationalpark (incl. Pufferzone),
Oxalis corniculata L.,27.87,83.55,NP,"Tansen, Palpa district, central Nepal",central Nepal
Oxalis corniculata L.,27.83,83.67,NP,"Ringneraha, Palpa district, central Nepal",central Nepal
Oxalis corniculata L.,28.310232,81.427898,NP,"Gangapatia, Bardiya district, western nepal.",western Nepal
Oxalis corniculata L.,28.459875,84.372287,NP,,West
Oxalis corniculata L.,28.09817,84.42,NP,"Birauta 1, Chock, Tanahun district, central Nepal",central Nepal
Oxalis corniculata L.,27.67,84.15,NP,"Shivabasti, Nawalparasi district, central Nepal",central Nepal
Oxalis corniculata L.,27.971121,84.898506,NP,"Tarke, Dhading district, central Nepal.",central Nepal
Oxalis corniculata L.,29.2475,81.68444,NP,"Karnali zone, Kalikot district & Seti zone, Bajura diwtrict, Phukgad (930m) - Mayagaun (1490m) - (1780m) - Tolebhir (1700m), western Nepal.",western Nepal
Oxalis corniculata L.,28.516253,84.238417,NP,"Chame, Manang district, central Nepal.",central Nepal
Oxalis corniculata L.,27.15,84.92,NP,"Sabaiya, Parsa district central Nepal",central Nepal
Oxalis corniculata L.,28.517456,81.778702,NP,"Hurke, Surkhet district, western Nepal.",western Nepal
Oxalis corniculata L.,26.88333,85.15,NP,"Kachorwa 1, Bara district, central Nepal",central Nepal
Oxalis corniculata L.,27.59,85.38,NP,"Godawari, Lalitpur district, central Nepal",central Nepal
Oxalis corniculata L.,28.577609,81.625432,NP,"Birendranagar, Surkhet district, western Nepal.",western Nepal
Oxalis corniculata L.,28.237987,83.995588,NP,"Jamune, Dingla - Bhojpur, eastern Nepal.",eastern Nepal
Oxalis corniculata L.,28.2333,83.9833,NP,Pokhara; 3500',West
Oxalis corniculata L.,28.600843,81.919851,NP,"Kalyan, Surkhet district, western Nepal.",western Nepal
Oxalis corniculata L.,28.492204,84.501243,NP,"Dharapani, Surkhet district, western Nepal.",western Nepal
Oxalis corniculata L.,29.49778,81.64028,NP,"Birseni (1560m) - Shalkatiyan (1700m) - Naulakot (1810m) - Pirekot (1900m) - Pandusen (2020m) - Porakya Deorali (2650m) - porakya (2540m), Bajura district, Seti zone, western Nepal.",western Nepal
Oxalis corniculata L.,27.049338,88.031204,NP,,East
Oxalis corniculata L.,28.26568,84.02344,NP,region SW of Mt. Everest,
Oxalis corniculata L.,28.276549,84.354205,NP,"Khanigaon, Lamjung district, central Nepal.",central Nepal
Oxalis corniculata L.,28.483334,83.333336,NP,Takumsibang,West
Oxalis corniculata L.,28.45,83.83,NP,"Ghandruk, Kaski district, central Nepal",central Nepal
Oxalis corniculata L.,29.223709,80.875208,NP,,Sudur Paschim
Oxalis corniculata L.,28.59612,81.61965,NP,"Birendranagar, Surkhet district, Bheri zone, western Nepal",western Nepal
Oxalis corniculata L.,27.717245,85.32396,NP,"Bagmati zone, Kathmandu district, Shivapuri Summit (2650m) - Borlang Bhanjyang (2350m), central Nepal.",central Nepal
Oxalis corniculata L.,27.58424,84.488931,NP,,Central
Oxalis corniculata L.,28.316636,84.26615,NP,,West
Oxalis corniculata L.,27.40405,84.97634,NP,"Padam Pokhari, Hetauda, Makwanpur district, central Nepal",central Nepal
Oxalis corniculata L.,27.714245,85.341667,NP,,Central
Oxalis corniculata L.,28.230168,82.35197,NP,"Kapurkot, Salyan district, western Nepal.",western Nepal
Oxalis corniculata L.,27.62,85.55,NP,"Dhulikhel, Kavrepalanchok district, central Nepal",central Nepal
Oxalis corniculata L.,27.6802,85.2869,NP,"Coronation garden, Tribhuvan University, Kirtipur, Kathmandu district, central Nepal",central Nepal
Oxalis corniculata L.,27.954757,85.617975,NP,,Central
Oxalis corniculata L.,27.40405,84.97634,NP,"Padam Pokhari, Hetauda, Makwanpur district, central Nepal",central Nepal
Oxalis corniculata L.,27.6802,85.2869,NP,"Coronation garden, Tribhuvan University, Kirtipur, Kathmandu district, central Nepal",central Nepal
Oxalis corniculata L.,28.6135,81.22255,NP,"Lamkichuha, Kailali district, western Nepal",western Nepal
Oxalis corniculata L.,28.61366,81.22162,NP,"Lamkichuha, Kailali district, western Nepal",western Nepal
Oxalis corniculata L.,28.63417,81.62333,NP,"Katukawa (1380m) - Sidhapaila (1970m) - Ranimatta (2170m), Surkhet district, Bheri zone, western Nepal.",western Nepal
Oxalis corniculata L.,26.911191,87.92362,NP,"Soktim, Illam district, eastern Nepal.",eastern Nepal
Oxalis corniculata L.,27.6,85.57,NP,"Kabhre bhanjyang, Kavrepalanchok district, central Nepal",central Nepal
Oxalis corniculata L.,27.7,85.57,NP,"Nayagaun, Kavrepalanchok district, central Nepal",central Nepal
Oxalis corniculata L.,27.68219,85.28347,NP,"Kirtipur, Kathmandu district, central Nepal",central Nepal
Oxalis corniculata L.,27.7,85.32,NP,"College compound, Trichandra college, Kathmandu district, central Nepal",central Nepal
Oxalis corniculata L.,28.25,85.25,NP,"Near Gombo dada, Rasuwa district, central Nepal",central Nepal
Oxalis corniculata L.,27.728176,85.370468,NP,,Central
Oxalis corniculata L.,28.099167,85.316667,NP,Nepal:Bagmati Zone:Rasuwa District:Between Dhunche and Dhimsa,Central
Oxalis corniculata L.,29.68073,80.55108,NP,"Naktad, Darchula district, western Nepal",western Nepal
Oxalis corniculata L.,27.601562,85.365296,NP,"Educational garden, Godawari, Lalitpur district, central Nepal.",central Nepal
Oxalis corniculata L.,28.43333,82.0,NP,"Bheri, western Nepal.",western Nepal
Oxalis corniculata L.,28.224589,83.988976,NP,"Chiple dhunga, Pokhara, Kaski district, central Nepal.",central Nepal
Oxalis corniculata L.,27.679962,85.28955,NP,,Central
Oxalis corniculata L.,28.695723,82.200802,NP,"Dar, Jajarkot district, western Nepal.",western Nepal
Oxalis corniculata L.,28.222757,81.32894,NP,"Gulariya, western Nepal.",western Nepal
Oxalis corniculata L.,27.7339,84.4522,NP,Chitwan District: Ramnagar; 500 m,Central
Oxalis corniculata L.,29.69072,80.56411,NP,"Nayal Gimkholi, Darchula district, western Nepal",western Nepal
Oxalis corniculata L.,28.054758,81.614468,NP,"Nepalgunj, Banke district, western Nepal.",western Nepal
Oxalis corniculata L.,28.237987,83.995588,NP,"Yamjee, central Nepal.",central Nepal
Oxalis corniculata L.,27.547507,85.59465,NP,"Dapcha, Kabhrepalanchok district, central Nepal.",central Nepal
Oxalis corniculata L.,27.601562,85.365296,NP,"Godawari, Lalitpur district, central Nepal.",central Nepal
Oxalis corniculata L.,28.38333,83.76667,NP,"Ghandruk, Kaski district, central Nepal.",central Nepal
Oxalis corniculata L.,27.812077,85.384701,NP,"Shivapuri, Kathmandu district, central Nepal.",central Nepal
Oxalis corniculata L.,28.054763,81.614535,NP,"Baniyagaon, Nepalgunj, Banke district, western Nepal.",western Nepal
Oxalis corniculata L.,28.10166,82.853293,NP,"Hanspuri, Pyuthan district, western Nepal.",western Nepal
Oxalis corniculata var. corniculata,28.75,80.25,NP,"Sukla Phanta Wildlife Reserve, Kanchanpur area of terai in far west.",
Paeonia emodi Wall. ex Royle,29.805278,81.864167,NP,"Nepal:Karnali Zone:Humla District:Humla Karnali, between Lipne and Chhare",Mid-Western
Paris polyphylla Sm.,27.5492,87.437325,NP,Sankhuwasabha District: Maghang Khola,East
Paris polyphylla Sm.,27.650833,87.191666,NP,Sankhuwasabha: Iswa Khola; 11000',East
Paris polyphylla Sm.,27.50361,87.91583,NP,Taplejung District: Dorongden - Deurali - Amji Khola,East
Paris polyphylla Sm.,28.58,84.17,NP,Manang; Marsiandi; 8000',West
Paris polyphylla Sm.,27.316667,87.566667,NP,N.E. Nepal; Eastern flank Buje Danda.,
Paris polyphylla Sm.,29.666667,81.1,NP,Bauli Gad,Far-Western
Paris polyphylla Sm.,27.2758,87.4983,NP,Milke Danda treck,East
Paris polyphylla Sm.,28.512452,82.727786,NP,,Mid-Western
Paris polyphylla Sm.,28.2706,83.9725,NP,near Pokhara; 7000',West
Paris polyphylla Sm.,27.5,87.9,NP,N.E. Nepal; Simbua Khola below Tarangdi.,
Paris polyphylla Sm.,27.7167,85.3167,NP,Narainhetty [= Narayan Hiti],Central
Paris polyphylla Sm.,27.632117,87.309258,NP,,East
Paris polyphylla Sm.,28.253008,83.938548,NP,,
Paris polyphylla Sm.,28.530727,83.877816,NP,,Gandaki
Paris polyphylla Sm.,28.307408,84.322433,NP,,West
Paris polyphylla Sm.,29.35,81.133333,NP,"Khaptad National Park, Jhigrana – Bichpani",Sudur Paschim Province
Paris polyphylla Sm.,28.2519,83.9692,NP,Kaski Distr.: Seti Khola [= Seti Nadi],West
Paris polyphylla Sm.,28.4,83.75,NP,Parbat District: Ghandruk Deorali - Banthanti,West
Paris polyphylla Sm.,27.65111,87.79528,NP,Taplejung: Ramsyang Pati - Jongim - Wolangchung Gola,East
Paris polyphylla Sm.,29.3561,81.76,NP,Kalikot District: Pulanto Dara,Mid-Western
Paris polyphylla Sm.,28.52,83.279442,NP,Lumsum 9000',West
Paris polyphylla Sm.,28.624646,83.606836,NP,,West
Paris polyphylla Sm.,27.7325,86.713889,NP,Nepal:Eastern Development Region:Sagarmatha:Solu Khumbu:Nudring,
Paris polyphylla Sm.,29.8411,81.9689,NP,Humla District: Phucha [= Pucha],Mid-Western
Paris polyphylla Sm.,27.8975,85.5422,NP,Sindupalchok District: Malemchi Khola [= Melamchi Khola],Central
Paris polyphylla Sm.,27.7431,86.7139,NP,Solukhumbu; Phakding,East
Paris polyphylla Sm.,28.517631,84.417342,NP,,
Paris polyphylla Sm.,28.517631,84.417342,NP,,
Paris polyphylla Sm.,28.310453,84.263269,NP,,West
Paris polyphylla Sm.,27.5172,86.5861,NP,Solukhumbu; Phaploo [= Phaplu],East
Paris polyphylla Sm.,28.299999,83.76667,NP,Gandaki; Syangja; Syangja; Bhurungdi Khola,West
Paris polyphylla Sm.,27.55028,87.60819,NP,"Taplejung Distr., Papung (1940 m.) - Dongen (2260 m.) - Mewa Khola bridge (2830 m.) - Sewaden (2490 m.)",East
Paris polyphylla Sm.,29.7,81.0,NP,Launi,Far-Western
Paris polyphylla Sm.,28.32,84.278,NP,,
Paris polyphylla Sm.,29.434808,81.160898,NP,,Far-Western
Paris polyphylla Sm.,28.253008,83.938548,NP,,
Paris polyphylla Sm.,28.333322,84.270192,NP,,West
Paris polyphylla Sm.,28.320086,84.278436,NP,,West
Paris polyphylla Sm.,28.194114,85.449464,NP,Langtang NP,Bagmati
Paris polyphylla Sm.,28.517631,84.417342,NP,,
Paris polyphylla Sm.,28.325042,84.281219,NP,,West
Paris polyphylla Sm.,27.3,86.3,NP,S. of Surkya [= Surke],East
Paris polyphylla Sm.,28.42,83.05,NP,Baglung District: Okhaldhungagaon,West
Paris polyphylla Sm.,29.411394,81.142123,NP,,Far-Western
Paris polyphylla Sm.,28.517631,84.417342,NP,,
Paris polyphylla Sm.,28.573404,84.406316,NP,Manang,Gandaki
Paris polyphylla Sm.,29.0633,81.7522,NP,Kalikot; Dillikot; 8000',Mid-Western
Paris polyphylla Sm.,28.33297,84.05317,NP,"Kaski; Pokhara, Chipli",West
Paris polyphylla Sm.,27.732556,86.713833,NP,Nudring,
Paris polyphylla Sm.,28.253008,83.938548,NP,,
Paris polyphylla Sm.,27.99,85.4869,NP,Sindhupalchowk; Dobato; Township: Kathmandu,Central
Paris polyphylla Sm.,28.38,83.77,NP,Kaski; Deorali Pass,West
Paris polyphylla Sm.,28.420219,83.818626,NP,,West
Paris polyphylla Sm.,28.016667,85.516667,NP,West of Malemchigaon,Central
Paris polyphylla Sm.,27.570888,85.406338,NP,,Bagmati
Paris polyphylla Sm.,27.316667,87.566667,NP,N.E. Nepal; Eastern flank Buje Danda.,
Paris polyphylla Sm.,28.175,85.298,NP,"Trisuli valley, Brindang Khola, Thanjet",Central
Paris polyphylla Sm.,28.253008,83.938548,NP,,
Paris polyphylla var. appendiculata H.Hara,27.49883,87.91883,NP,"E Nepal: Mechi Zone, Taplejung Distr, Dorongden - Deurali - Amji Khola.",
Paris polyphylla var. polyphylla,28.39,84.12,NP,,
Paris polyphylla var. stenophylla Franch.,28.39,84.12,NP,,
Perilla frutescens (L.) Britton,27.86667,85.53333,NP,along border of rice field. Trail from Pati-Banjang to Taramarang.,
Perilla frutescens (L.) Britton,28.45,81.25,NP,"Royal Bardia National Park, near the head quarter, Thakurduar",Bardiya
Perilla frutescens (L.) Britton,28.436588,83.691537,NP,,
Perilla frutescens (L.) Britton,27.083333,86.7,NP,Regmitar - Bhaseri - Dikuwa - Ahale Danda - Khani Danda,Khotang
Perilla frutescens (L.) Britton,29.190369,81.868466,NP,,
Perilla frutescens (L.) Britton,27.611908,85.259654,NP,,
Perilla frutescens (L.) Britton,27.656647,85.326401,NP,,
Perilla frutescens (L.) Britton,28.766667,80.183333,NP,"Royal Suklaphanta Wildlife Reserve, Jhilmila, Shuklaphat",Kanchanpur
Perilla frutescens (L.) Britton,27.433333,87.2,NP,Bhotebas - Mane Bhanjyang - Khandbari - Dunge Danda - Tumlingter Shiran - Tumlingtar,Sankhuwasawa
Perilla frutescens (L.) Britton,27.86667,85.53333,NP,along border of rice field. Trail from Pati-Banjang to Taramarang.,
Perilla frutescens (L.) Britton,27.703567,85.230182,NP,,
Perilla frutescens (L.) Britton,27.570833,84.499722,NP,Nepal:Central Development Region:Narayani:Chitwan:Chitwan National Park. Hatti Sar Sauraha near KMTNC HQ,
Perilla frutescens (L.) Britton,27.97456,83.323114,NP,,West
Perilla frutescens (L.) Britton,28.207223,83.975023,NP,,
Persicaria barbata (L.) H.Hara,27.748333,84.468333,NP,Nepal:Central Development Region:Narayani:Chitwan:Ca.1km N of Narayangadh on E side of road to Mugling,
Persicaria barbata (L.) H.Hara,27.580883,84.361279,NP,,Bagmati
Persicaria barbata (L.) H.Hara,27.427934,85.042008,NP,,Bagmati
Persicaria barbata (L.) H.Hara,26.633333,86.933333,NP,"Koshi Tappu Wildlife Reserve, Simana - Kanchanpur",Sunsari
Persicaria barbata (L.) H.Hara,27.616667,84.436667,NP,Nepal:Central Development Region:Narayani:Chitwan:Chitwan National Park Buffer Zone. Bis Hajar Tal [Twenty Thousand Lake],
Persicaria barbata (L.) H.Hara,28.119877,84.126914,NP,,Gandaki
Persicaria barbata (L.) H.Hara,27.43167,85.01361,NP,"c. Nepal: Narayani Zone, Makawanpur Distr.: 2 km West of Hetauda, Thana Bharai.",
Persicaria barbata (L.) H.Hara,27.570278,84.497778,NP,Nepal:Central Development Region:Narayani:Chitwan:Chitwan National Park. Hatti Sar Sauraha near KMTNC HQ,
Persicaria barbata (L.) H.Hara,27.561399,84.464363,NP,,
Persicaria barbata (L.) H.Hara,29.523056,80.878889,NP,Nepal:Bajhang District:Kalanga Nadi,
Persicaria barbata (L.) H.Hara,28.333333,83.55,NP,Shimarchaur - Babichor,Myagdi
Persicaria barbata (L.) H.Hara,27.359167,87.206389,NP,Nepal:Koshi Zone:Sankhuwasabha District:Between Tumlingtar and Khandbari,East
Persicaria barbata (L.) H.Hara,27.083333,87.25,NP,Gholi Kharka (Dholikharka) - Panche - Dihale (Dilhare) - Bhainse - Mongmaya Khola - Ramrista,Dhankuta
Persicaria barbata (L.) H.Hara,27.416667,85.0,NP,"2 km West of Hetauda, Thana Bharai",Makwanpur
Persicaria barbata (L.) H.Hara,27.561389,84.464167,NP,Nepal:Central Development Region:Narayani:Chitwan:Chitwan National Park. South bank of River Rapti west of Sauraha,
Persicaria barbata var. barbata,28.35,83.566667,NP,Tatopani - Birkati - Tiplyang - Beg Khola - Rahughat - Beni,Myagdi
Persicaria barbata var. barbata,28.75,81.65,NP,Dungesar - Belpata - Chupra - Shrithan,Dailekh
Persicaria barbata var. barbata,26.866667,87.3,NP,Dhara Pani - Tamur Bridge,Dhankuta
Persicaria barbata var. barbata,28.3,83.766667,NP,Birethanti Bazar - Nayapuru,Kaski
Persicaria barbata var. barbata,27.1,87.25,NP,Mongmaya,Dhankuta
Persicaria barbata var. barbata,26.716667,86.433333,NP,Salhesh Phulbari,Madhesh Province
Persicaria barbata var. barbata,28.05,84.45,NP,Baiszanger - Turture Dhara - Chambas - Barabise,Tanahun
Persicaria barbata var. barbata,27.566667,84.5,NP,Sauraha - Padampur,Chitawan
Persicaria barbata var. barbata,27.566667,84.5,NP,Sauraha - Padampur -Bhawanipur - Nandan Tal - Gaide Wildlife Jungle Camp - Padampur,Chitawan
Persicaria barbata var. barbata,26.833333,87.95,NP,Ranga Pani - Chisa Pani - Loohya Mai - Ghorwa,Iram
Persicaria barbata var. barbata,26.0,87.0,NP,Kathgara - Rangali,Morang
Persicaria barbata var. barbata,27.183333,87.25,NP,Baireni Bagar - Kyawa Khola - Chanuwa - Legua Shibarati - Mongmaya Khola - Diyale,Dhankuta
Persicaria barbata var. barbata,27.083333,86.7,NP,Regmitar - Bhaseri - Dikuwa - Ahale Danda - Khani Danda,Khotang
Persicaria barbata var. barbata,28.383333,83.45,NP,Babichor - Ratorunga -Darbang - Phedi - Dharapani,Myagdi
Persicaria barbata var. gracilis (Danser) H.Hara,26.6,87.016667,NP,"Kushaha, Koshi Tappu Wildlife Reserve",Koshi Province
Persicaria hydropiper (L.) Delarbre,28.15,85.25,NP,along trail from Gatlang Pansang Bhanjyang.,
Persicaria hydropiper (L.) Delarbre,28.208934,83.946277,NP,,Gandaki
Persicaria hydropiper (L.) Delarbre,28.135652,84.172843,NP,,Gandaki
Persicaria hydropiper (L.) Delarbre,27.941768,85.243557,NP,,Bagmati
Persicaria hydropiper (L.) Delarbre,28.034895,82.378619,NP,,Lumbini
Persicaria hydropiper (L.) Delarbre,28.034895,82.378619,NP,,Lumbini
Persicaria hydropiper (L.) Delarbre,27.427934,85.042008,NP,,Bagmati
Persicaria hydropiper (L.) Spach,28.215556,85.509444,NP,Nepal:Bagmati Zone:Rasuwa District:Langtang village,Central
Persicaria hydropiper (L.) Spach,28.3,83.8,NP,Sarangkot - Pokhara,Kaski
Persicaria hydropiper (L.) Spach,27.570278,84.497778,NP,Nepal:Central Development Region:Narayani:Chitwan:Chitwan National Park. Hatti Sar Sauraha near KMTNC HQ,
Persicaria hydropiper (L.) Spach,29.25,83.916667,NP,Pokhara - Bagar - Hyangja - Suikhet - Majhbhatti - Naudanda Phedi (Naudhara Phedi),Kaski
Persicaria hydropiper (L.) Spach,27.55,86.383333,NP,Koshing Kharka - Thare Og,Ramechhap
Persicaria hydropiper (L.) Spach,27.55,86.383333,NP,Namikhil - Chamare - Likhu(a bridge) - Bhandar,Solukhumbu
Persicaria hydropiper (L.) Spach,27.616667,86.233333,NP,Jiri - Bkal - Ratmate - Maligaon - Shivalaya,Dolakha
Persicaria hydropiper (L.) Spach,27.033333,87.3,NP,Hile - Pakhribas - Gholi Kharka,Dhankuta
Persicaria hydropiper (L.) Spach,27.75,85.333333,NP,Shiwapuri Summit - Borlang Bhanjyng,Kathmandu
Persicaria hydropiper (L.) Spach,27.5725,84.495556,NP,"Nepal:Central Development Region:Narayani:Chitwan:Chitwan - Chitwan National Park. North bank of River Rapti near National Park Information Centre, Sauraha",
Persicaria hydropiper (L.) Spach,27.6,86.283333,NP,Shivalaya - Maligaon - Ratmate - Bkal - Jiri,Dolakha
Persicaria hydropiper (L.) Spach,27.75,85.333333,NP,Shiwapuri Summit - Borlang Bhanjyng,Kathmandu
Persicaria hydropiper (L.) Spach,29.25,83.833333,NP,Kande (Kaare) - Damdame - Naudanda (Naudhara) - Kaskikot - Sarangkot - Pokhara,Kaski
Persicaria hydropiper (L.) Spach,29.25,83.833333,NP,Pothana - Bhichuk (Bhedi Kharka) - Tolka (Thorka),Kaski
Persicaria hydropiper (L.) Spach,27.0,87.25,NP,Hile (Hille) - Pakhribas - Gholi Kharka (Dholikharka),Dhankuta
Persicaria hydropiperoides (Michx.) Small,28.908333,81.738278,NP,,
Phanera vahlii (Wight & Arn.) Benth.,28.176783,84.434967,NP,,West
Phanera vahlii (Wight & Arn.) Benth.,26.716667,86.433333,NP,Salhesh Phulbari,Madhesh Province
Phanera vahlii (Wight & Arn.) Benth.,27.739977,84.467606,NP,,Central
Phanera vahlii (Wight & Arn.) Benth.,26.492513,87.986461,NP,,East
Phanera vahlii (Wight & Arn.) Benth.,28.326458,84.397222,NP,,West
Phanera vahlii (Wight & Arn.) Benth.,26.778988,88.051145,NP,,East
Phlomoides hamosa (Benth.) Mathiesen,28.354167,83.738333,NP,,
Phyllanthus emblica L.,27.231945,84.951944,NP,"Nepal: Narayani Zone, Parsa Distr.: Parsa Wildlife Reserve, along Bhalu Khola.",
Phyllanthus emblica L.,27.965738,83.316277,NP,,West
